Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2021-03-07,01001,SK Flensburg,91,100.92719932567323
2021-03-07,01002,SK Kiel,130,52.67551074985615
2021-03-07,01003,SK Lübeck,55,25.400637325081977
2021-03-07,01004,SK Neumünster,41,51.12474437627812
2021-03-07,01051,LK Dithmarschen,28,21.02212578739123
2021-03-07,01053,LK Herzogtum Lauenburg,133,67.16527201935168
2021-03-07,01054,LK Nordfriesland,57,34.34748811396135
2021-03-07,01055,LK Ostholstein,64,31.913991792120235
2021-03-07,01056,LK Pinneberg,120,37.96230975346643
2021-03-07,01057,LK Plön,20,15.541706168503179
2021-03-07,01058,LK Rendsburg-Eckernförde,109,39.76679873621843
2021-03-07,01059,LK Schleswig-Flensburg,117,58.16381315993557
2021-03-07,01060,LK Segeberg,177,63.85857310363489
2021-03-07,01061,LK Steinburg,18,13.739094593666278
2021-03-07,01062,LK Stormarn,171,70.03718933796425
2021-03-07,02000,SK Hamburg,1410,76.32955529101861
2021-03-07,03101,SK Braunschweig,120,48.11431962342526
2021-03-07,03102,SK Salzgitter,84,80.54386284530784
2021-03-07,03103,SK Wolfsburg,60,48.2427575560219
2021-03-07,03151,LK Gifhorn,68,38.52189233131094
2021-03-07,03153,LK Goslar,27,19.81040706717929
2021-03-07,03154,LK Helmstedt,26,28.47848231595781
2021-03-07,03155,LK Northeim,30,22.678308198208413
2021-03-07,03157,LK Peine,166,123.14448705870134
2021-03-07,03158,LK Wolfenbüttel,70,58.51766397485412
2021-03-07,03159,LK Göttingen,116,35.57834750844219
2021-03-07,03241,Region Hannover,1114,96.27392264381673
2021-03-07,03251,LK Diepholz,66,30.40227740696212
2021-03-07,03252,LK Hameln-Pyrmont,84,56.546997960269
2021-03-07,03254,LK Hildesheim,146,52.93364803474768
2021-03-07,03255,LK Holzminden,34,48.25569843027051
2021-03-07,03256,LK Nienburg (Weser),66,54.37021171430925
2021-03-07,03257,LK Schaumburg,71,44.98796096819161
2021-03-07,03351,LK Celle,92,51.393489785543906
2021-03-07,03352,LK Cuxhaven,101,51.00031307122875
2021-03-07,03353,LK Harburg,115,45.19889478876395
2021-03-07,03354,LK Lüchow-Dannenberg,6,12.393621416177808
2021-03-07,03355,LK Lüneburg,52,28.239536437148026
2021-03-07,03356,LK Osterholz,39,34.23214661891721
2021-03-07,03357,LK Rotenburg (Wümme),68,41.51860399799734
