Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2020-11-28,01001,SK Flensburg,20,22.18180204959851
2020-11-28,01002,SK Kiel,187,75.77169623248538
2020-11-28,01003,SK Lübeck,92,42.48833879831894
2020-11-28,01004,SK Neumünster,40,49.877799391490846
2020-11-28,01051,LK Dithmarschen,50,37.539510334627195
2020-11-28,01053,LK Herzogtum Lauenburg,115,58.07523520470258
2020-11-28,01054,LK Nordfriesland,28,16.872450301595048
2020-11-28,01055,LK Ostholstein,52,25.930118331097695
2020-11-28,01056,LK Pinneberg,310,98.06930019645496
2020-11-28,01057,LK Plön,28,21.75838863590445
2020-11-28,01058,LK Rendsburg-Eckernförde,68,24.808645083145443
2020-11-28,01059,LK Schleswig-Flensburg,21,10.439658772296129
2020-11-28,01060,LK Segeberg,154,55.56056642915126
2020-11-28,01061,LK Steinburg,37,28.241472220314016
2020-11-28,01062,LK Stormarn,137,56.11166631170235
2020-11-28,02000,SK Hamburg,1393,75.40926987261626
2020-11-28,03101,SK Braunschweig,132,52.925751585767784
2020-11-28,03102,SK Salzgitter,144,138.07519344909915
2020-11-28,03103,SK Wolfsburg,95,76.38436613036802
2020-11-28,03151,LK Gifhorn,94,53.25085116387099
2020-11-28,03153,LK Goslar,39,28.615032430370086
2020-11-28,03154,LK Helmstedt,45,49.28968093146544
2020-11-28,03155,LK Northeim,86,65.01115016819745
2020-11-28,03157,LK Peine,160,118.69348150236276
2020-11-28,03158,LK Wolfenbüttel,71,59.35363060306632
2020-11-28,03159,LK Göttingen,113,34.65821783149972
2020-11-28,03241,Region Hannover,1049,90.65650345903389
2020-11-28,03251,LK Diepholz,231,106.40797092436743
2020-11-28,03252,LK Hameln-Pyrmont,144,96.93771078903258
2020-11-28,03254,LK Hildesheim,279,101.15402603900411
2020-11-28,03255,LK Holzminden,36,51.09426892616878
2020-11-28,03256,LK Nienburg (Weser),135,111.21179668835983
2020-11-28,03257,LK Schaumburg,118,74.76872386262832
2020-11-28,03351,LK Celle,133,74.29711023344935
2020-11-28,03352,LK Cuxhaven,79,39.89133398640665
2020-11-28,03353,LK Harburg,131,51.48743667241806
2020-11-28,03354,LK Lüchow-Dannenberg,22,45.44327852598529
2020-11-28,03355,LK Lüneburg,113,61.36668494995628
2020-11-28,03356,LK Osterholz,64,56.17583034899235
2020-11-28,03357,LK Rotenburg (Wümme),119,72.65755699649534
2020-11-28,03358,LK Heidekreis,128,90.99116390494267
2020-11-28,03359,LK Stade,138,67.47770301987168
2020-11-28,03360,LK Uelzen,31,33.55377804717012
2020-11-28,03361,LK Verden,147,107.19520465533459
2020-11-28,03401,SK Delmenhorst,99,127.64476076277415
2020-11-28,03402,SK Emden,37,74.12898443291327
2020-11-28,03403,SK Oldenburg,104,61.51043607350497
2020-11-28,03404,SK Osnabrück,231,139.7873537830331
2020-11-28,03405,SK Wilhelmshaven,75,98.56878129558807
2020-11-28,03451,LK Ammerland,60,48.05420514340176
2020-11-28,03452,LK Aurich,87,45.863337796661995
2020-11-28,03453,LK Cloppenburg,410,240.21279338184462
2020-11-28,03454,LK Emsland,253,77.38091596983062
2020-11-28,03455,LK Friesland,86,87.12919435889123
2020-11-28,03456,LK Grafschaft Bentheim,136,99.15282658462256
2020-11-28,03457,LK Leer,76,44.50795286842043
