Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2020-11-07,01001,SK Flensburg,25,27.727252561998135
2020-11-07,01002,SK Kiel,121,49.02874462101996
2020-11-07,01003,SK Lübeck,152,70.19812497113564
2020-11-07,01004,SK Neumünster,47,58.60641428500175
2020-11-07,01051,LK Dithmarschen,52,39.04109074801228
2020-11-07,01053,LK Herzogtum Lauenburg,100,50.50020452582833
2020-11-07,01054,LK Nordfriesland,108,65.07945116329519
2020-11-07,01055,LK Ostholstein,58,28.922055061608965
2020-11-07,01056,LK Pinneberg,253,80.0372030635584
2020-11-07,01057,LK Plön,29,22.535473944329606
2020-11-07,01058,LK Rendsburg-Eckernförde,103,37.57780064064678
2020-11-07,01059,LK Schleswig-Flensburg,61,30.324723100479233
2020-11-07,01060,LK Segeberg,182,65.66248759808785
2020-11-07,01061,LK Steinburg,30,22.898490989443797
2020-11-07,01062,LK Stormarn,186,76.18080243778569
2020-11-07,02000,SK Hamburg,2002,108.3771416259711
2020-11-07,03101,SK Braunschweig,159,63.75147350103846
2020-11-07,03102,SK Salzgitter,99,94.92669549625566
2020-11-07,03103,SK Wolfsburg,61,49.046803515288936
2020-11-07,03151,LK Gifhorn,87,49.28536224741252
2020-11-07,03153,LK Goslar,65,47.69172071728348
2020-11-07,03154,LK Helmstedt,25,27.383156073036353
2020-11-07,03155,LK Northeim,47,35.529349510526515
2020-11-07,03157,LK Peine,120,89.02011112677206
2020-11-07,03158,LK Wolfenbüttel,86,71.89313002624935
2020-11-07,03159,LK Göttingen,176,53.9809410472916
2020-11-07,03241,Region Hannover,1048,90.57008162542185
2020-11-07,03251,LK Diepholz,317,146.0230596667726
2020-11-07,03252,LK Hameln-Pyrmont,131,88.1863896761338
2020-11-07,03254,LK Hildesheim,230,83.38862361638333
2020-11-07,03255,LK Holzminden,21,29.804990206931787
2020-11-07,03256,LK Nienburg (Weser),57,46.95609193508526
2020-11-07,03257,LK Schaumburg,150,95.04498796096819
2020-11-07,03351,LK Celle,94,52.51073956349051
2020-11-07,03352,LK Cuxhaven,120,60.59443137175693
2020-11-07,03353,LK Harburg,172,67.60182524928173
2020-11-07,03354,LK Lüchow-Dannenberg,23,47.50888209534826
2020-11-07,03355,LK Lüneburg,119,64.62509300039643
2020-11-07,03356,LK Osterholz,107,93.91896636472157
2020-11-07,03357,LK Rotenburg (Wümme),83,50.67711958579087
2020-11-07,03358,LK Heidekreis,79,56.1586089725818
2020-11-07,03359,LK Stade,90,44.00719762165545
2020-11-07,03360,LK Uelzen,20,21.647598740109753
2020-11-07,03361,LK Verden,182,132.71787243041427
2020-11-07,03401,SK Delmenhorst,150,193.40115267086992
2020-11-07,03402,SK Emden,49,98.17081722196622
2020-11-07,03403,SK Oldenburg,149,88.12552860531001
2020-11-07,03404,SK Osnabrück,198,119.81773181402836
2020-11-07,03405,SK Wilhelmshaven,19,24.970757928215644
2020-11-07,03451,LK Ammerland,74,59.266853010195504
2020-11-07,03452,LK Aurich,107,56.406633841871646
2020-11-07,03453,LK Cloppenburg,451,264.234072720029
2020-11-07,03454,LK Emsland,318,97.26138845219818
