Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2021-12-30,01001,SK Flensburg,184,204.59448039673538
2021-12-30,01002,SK Kiel,498,201.94565309954137
2021-12-30,01003,SK Lübeck,212,98.21817406854888
2021-12-30,01004,SK Neumünster,160,200.23778236656028
2021-12-30,01051,LK Dithmarschen,431,323.4497302084037
2021-12-30,01053,LK Herzogtum Lauenburg,475,238.51128786052865
2021-12-30,01054,LK Nordfriesland,249,148.97066653903448
2021-12-30,01055,LK Ostholstein,269,133.50737268409378
2021-12-30,01056,LK Pinneberg,546,172.19357585505463
2021-12-30,01057,LK Plön,174,134.51562777825023
2021-12-30,01058,LK Rendsburg-Eckernförde,439,159.77289683911707
2021-12-30,01059,LK Schleswig-Flensburg,242,119.41948314063372
2021-12-30,01060,LK Segeberg,657,236.32498462268936
2021-12-30,01061,LK Steinburg,189,144.59932979358254
2021-12-30,01062,LK Stormarn,568,231.8471441574928
2021-12-30,02000,SK Hamburg,5037,271.9060631219372
2021-12-30,03101,SK Braunschweig,496,199.5486017516827
2021-12-30,03102,SK Salzgitter,171,164.63520305008376
2021-12-30,03103,SK Wolfsburg,193,155.84625322997417
2021-12-30,03151,LK Gifhorn,257,145.01176457311809
2021-12-30,03153,LK Goslar,116,86.12497030173438
2021-12-30,03154,LK Helmstedt,140,152.97537096527458
2021-12-30,03155,LK Northeim,173,131.28737516316062
2021-12-30,03157,LK Peine,185,136.18562468714114
2021-12-30,03158,LK Wolfenbüttel,191,160.01876659880529
2021-12-30,03159,LK Göttingen,445,137.3880827415869
2021-12-30,03241,Region Hannover,1766,152.85675954056416
2021-12-30,03251,LK Diepholz,453,207.72955721046262
2021-12-30,03252,LK Hameln-Pyrmont,173,116.4355902544084
2021-12-30,03254,LK Hildesheim,284,103.09877152731393
2021-12-30,03255,LK Holzminden,102,145.28465822496332
2021-12-30,03256,LK Nienburg (Weser),145,119.19930946606931
2021-12-30,03257,LK Schaumburg,230,145.19652033382573
2021-12-30,03351,LK Celle,267,148.84104668145787
2021-12-30,03352,LK Cuxhaven,218,109.64360797883576
2021-12-30,03353,LK Harburg,573,223.81413661646147
2021-12-30,03354,LK Lüchow-Dannenberg,63,129.8888728532256
2021-12-30,03355,LK Lüneburg,311,168.80614432653948
2021-12-30,03356,LK Osterholz,342,298.32519190509424
2021-12-30,03357,LK Rotenburg (Wümme),151,91.80112593169024
2021-12-30,03358,LK Heidekreis,187,132.73237037299924
2021-12-30,03359,LK Stade,269,130.99139547227512
2021-12-30,03360,LK Uelzen,129,139.36002419894996
2021-12-30,03361,LK Verden,475,345.2687281026938
2021-12-30,03401,SK Delmenhorst,157,202.57280363340774
2021-12-30,03402,SK Emden,30,60.151581986606246
2021-12-30,03403,SK Oldenburg,248,146.22210430117036
2021-12-30,03404,SK Osnabrück,218,132.74632664121347
2021-12-30,03405,SK Wilhelmshaven,35,46.54936227373685
2021-12-30,03451,LK Ammerland,158,125.75312592026616
2021-12-30,03452,LK Aurich,160,84.13170818917015
2021-12-30,03453,LK Cloppenburg,186,107.7436396496594
2021-12-30,03454,LK Emsland,359,109.14176268506978
2021-12-30,03455,LK Friesland,61,61.63421608349921
2021-12-30,03456,LK Grafschaft Bentheim,170,123.28578369871855
2021-12-30,03457,LK Leer,142,82.80704209746739
2021-12-30,03458,LK Oldenburg,245,186.35855385762207
2021-12-30,03459,LK Osnabrück,498,138.53690561964666
2021-12-30,03460,LK Vechta,285,198.33261423262675
2021-12-30,03461,LK Wesermarsch,107,120.87117617821156
2021-12-30,03462,LK Wittmund,23,40.080858775965424
2021-12-30,04011,SK Bremen,1715,302.6970928724101
2021-12-30,04012,SK Bremerhaven,180,158.5107038755867
2021-12-30,05111,SK Düsseldorf,1638,263.9708761802544
2021-12-30,05112,SK Duisburg,816,164.5542817387096
2021-12-30,05113,SK Essen,1211,207.92733703630574
2021-12-30,05114,SK Krefeld,362,159.58103366189982
2021-12-30,05116,SK Mönchengladbach,321,123.6208191323436
2021-12-30,05117,SK Mülheim a.d.Ruhr,314,183.7106031441426
2021-12-30,05119,SK Oberhausen,385,183.71300688088718
2021-12-30,05120,SK Remscheid,212,190.1072491839736
2021-12-30,05122,SK Solingen,407,255.6645078615266
2021-12-30,05124,SK Wuppertal,1087,306.1937330283602
2021-12-30,05154,LK Kleve,386,123.0922298827116
2021-12-30,05158,LK Mettmann,1085,224.02451261763866
2021-12-30,05162,LK Rhein-Kreis Neuss,607,134.2917382926144
2021-12-30,05166,LK Viersen,466,156.0950773106091
2021-12-30,05170,LK Wesel,458,99.54076498599257
2021-12-30,05314,SK Bonn,593,179.38223541120277
2021-12-30,05315,SK Köln,2437,224.91965836577455
2021-12-30,05316,SK Leverkusen,340,207.43723498367956
2021-12-30,05334,StädteRegion Aachen,801,143.90143560096365
2021-12-30,05358,LK Düren,355,133.8915290035453
2021-12-30,05362,LK Rhein-Erft-Kreis,798,169.927876476488
2021-12-30,05366,LK Euskirchen,240,123.48283331361039
2021-12-30,05370,LK Heinsberg,492,191.84427859532553
2021-12-30,05374,LK Oberbergischer Kreis,618,227.45759093702958
2021-12-30,05378,LK Rheinisch-Bergischer Kreis,468,165.21048451151708
2021-12-30,05382,LK Rhein-Sieg-Kreis,902,150.2394336872788
2021-12-30,05512,SK Bottrop,125,106.48447882236685
2021-12-30,05513,SK Gelsenkirchen,383,147.81652225931572
2021-12-30,05515,SK Münster,601,189.9476300793608
2021-12-30,05554,LK Borken,735,197.63483535808206
2021-12-30,05558,LK Coesfeld,274,124.1436804523542
2021-12-30,05562,LK Recklinghausen,886,144.39397717401758
2021-12-30,05566,LK Steinfurt,833,185.85577324256968
2021-12-30,05570,LK Warendorf,665,239.7113370846055
2021-12-30,05711,SK Bielefeld,505,151.42020155378117
2021-12-30,05754,LK Gütersloh,746,204.48552428882346
2021-12-30,05758,LK Herford,587,234.28737921427916
2021-12-30,05762,LK Höxter,163,116.65438098032621
2021-12-30,05766,LK Lippe,707,203.7640141799003
2021-12-30,05770,LK Minden-Lübbecke,636,204.98275695362105
2021-12-30,05774,LK Paderborn,569,184.53954302949714
2021-12-30,05911,SK Bochum,503,138.01467400549862
2021-12-30,05913,SK Dortmund,1100,187.1715989218916
2021-12-30,05914,SK Hagen,269,142.56414061382077
2021-12-30,05915,SK Hamm,254,141.92560639671
2021-12-30,05916,SK Herne,327,208.3598827577418
2021-12-30,05954,LK Ennepe-Ruhr-Kreis,400,123.78918701451428
2021-12-30,05958,LK Hochsauerlandkreis,263,101.53264100683319
2021-12-30,05962,LK Märkischer Kreis,891,218.02859086482226
2021-12-30,05966,LK Olpe,99,74.23403968146849
2021-12-30,05970,LK Siegen-Wittgenstein,351,127.40888087088143
2021-12-30,05974,LK Soest,469,155.8056714593244
2021-12-30,05978,LK Unna,592,150.3996260333623
2021-12-30,06411,SK Darmstadt,337,211.71799414477238
2021-12-30,06412,SK Frankfurt am Main,1962,256.77132955723306
2021-12-30,06413,SK Offenbach,375,286.4957369434343
2021-12-30,06414,SK Wiesbaden,558,200.28068009289
2021-12-30,06431,LK Bergstraße,486,179.3258675719056
2021-12-30,06432,LK Darmstadt-Dieburg,489,164.258769705174
2021-12-30,06433,LK Groß-Gerau,419,151.91782659613426
2021-12-30,06434,LK Hochtaunuskreis,455,191.75576636983155
2021-12-30,06435,LK Main-Kinzig-Kreis,745,176.67048464626777
2021-12-30,06436,LK Main-Taunus-Kreis,440,183.8972850073559
2021-12-30,06437,LK Odenwaldkreis,221,228.41432912334372
2021-12-30,06438,LK Offenbach,650,182.30671281363766
2021-12-30,06439,LK Rheingau-Taunus-Kreis,411,219.27835546568642
2021-12-30,06440,LK Wetteraukreis,522,168.19557084996762
2021-12-30,06531,LK Gießen,375,138.03664044583994
2021-12-30,06532,LK Lahn-Dill-Kreis,229,90.38058514522068
2021-12-30,06533,LK Limburg-Weilburg,181,105.0548200428345
2021-12-30,06534,LK Marburg-Biedenkopf,216,87.83951395468945
2021-12-30,06535,LK Vogelsbergkreis,161,152.59795651432145
2021-12-30,06611,SK Kassel,356,177.07214197604551
2021-12-30,06631,LK Fulda,812,364.08800886007276
2021-12-30,06632,LK Hersfeld-Rotenburg,161,133.82763665381034
2021-12-30,06633,LK Kassel,317,133.75132380056286
2021-12-30,06634,LK Schwalm-Eder-Kreis,173,96.19661921708185
2021-12-30,06635,LK Waldeck-Frankenberg,184,117.5508535214147
2021-12-30,06636,LK Werra-Meißner-Kreis,128,127.94114707234672
2021-12-30,07111,SK Koblenz,174,153.45539210498467
2021-12-30,07131,LK Ahrweiler,131,100.39929797132105
2021-12-30,07132,LK Altenkirchen,171,132.46880011155267
2021-12-30,07133,LK Bad Kreuznach,182,114.64855807390421
2021-12-30,07134,LK Birkenfeld,83,102.68464678955833
2021-12-30,07135,LK Cochem-Zell,56,90.9415700412485
2021-12-30,07137,LK Mayen-Koblenz,292,135.94927043662062
2021-12-30,07138,LK Neuwied,178,97.1981805374295
2021-12-30,07140,LK Rhein-Hunsrück-Kreis,94,90.90821171942244
2021-12-30,07141,LK Rhein-Lahn-Kreis,138,112.58505066327281
2021-12-30,07143,LK Westerwaldkreis,249,122.76290489572547
2021-12-30,07211,SK Trier,131,118.36565046894484
2021-12-30,07231,LK Bernkastel-Wittlich,105,93.18010382925856
2021-12-30,07232,LK Bitburg-Prüm,120,119.93403628004597
2021-12-30,07233,LK Vulkaneifel,94,155.39501744061099
2021-12-30,07235,LK Trier-Saarburg,125,83.03827067819016
2021-12-30,07311,SK Frankenthal,109,223.5897435897436
2021-12-30,07312,SK Kaiserslautern,268,268.90891212297566
2021-12-30,07313,SK Landau i.d.Pfalz,61,130.66295383956302
2021-12-30,07314,SK Ludwigshafen,282,163.42425980980198
2021-12-30,07315,SK Mainz,356,163.9623623476094
2021-12-30,07316,SK Neustadt a.d.Weinstraße,111,208.23171875586237
2021-12-30,07317,SK Pirmasens,58,144.3647949024293
2021-12-30,07318,SK Speyer,75,147.80946374726554
2021-12-30,07319,SK Worms,148,177.33258246564182
2021-12-30,07320,SK Zweibrücken,50,147.05449839710596
2021-12-30,07331,LK Alzey-Worms,157,120.10863328615692
2021-12-30,07332,LK Bad Dürkheim,190,142.8528465309314
2021-12-30,07333,LK Donnersbergkreis,78,103.25791975006287
2021-12-30,07334,LK Germersheim,256,198.44038261786272
2021-12-30,07335,LK Kaiserslautern,222,208.80361173814896
2021-12-30,07336,LK Kusel,83,118.39383781470652
2021-12-30,07337,LK Südliche Weinstraße,162,146.23182257205528
2021-12-30,07338,LK Rhein-Pfalz-Kreis,196,126.6526228724298
2021-12-30,07339,LK Mainz-Bingen,253,119.60761139345232
2021-12-30,07340,LK Südwestpfalz,86,90.61024949426837
2021-12-30,08111,SK Stuttgart,1335,211.80222273343858
2021-12-30,08115,LK Böblingen,627,159.5834033260541
2021-12-30,08116,LK Esslingen,1156,216.6347773777822
2021-12-30,08117,LK Göppingen,446,172.34650148194805
2021-12-30,08118,LK Ludwigsburg,800,146.79680203166774
2021-12-30,08119,LK Rems-Murr-Kreis,852,199.39806125171432
2021-12-30,08121,SK Heilbronn,324,256.2115484983156
2021-12-30,08125,LK Heilbronn,826,238.47812843750634
2021-12-30,08126,LK Hohenlohekreis,237,210.17159579656808
2021-12-30,08127,LK Schwäbisch Hall,426,215.30375012635199
2021-12-30,08128,LK Main-Tauber-Kreis,264,198.96897892737633
2021-12-30,08135,LK Heidenheim,292,219.85965123633406
2021-12-30,08136,LK Ostalbkreis,581,184.8587628144349
2021-12-30,08211,SK Baden-Baden,132,238.05659254450035
2021-12-30,08212,SK Karlsruhe,703,227.92410743233603
2021-12-30,08215,LK Karlsruhe,918,205.4371469748373
2021-12-30,08216,LK Rastatt,486,209.40062303148335
2021-12-30,08221,SK Heidelberg,326,205.36597350400967
2021-12-30,08222,SK Mannheim,689,222.45827696539786
2021-12-30,08225,LK Neckar-Odenwald-Kreis,415,288.60129209927885
2021-12-30,08226,LK Rhein-Neckar-Kreis,962,175.4728372790401
2021-12-30,08231,SK Pforzheim,307,243.61985779583546
2021-12-30,08235,LK Calw,440,274.74414451542003
2021-12-30,08236,LK Enzkreis,432,216.2681725339421
2021-12-30,08237,LK Freudenstadt,365,308.37078841539653
2021-12-30,08311,SK Freiburg i.Breisgau,516,223.43465835281893
2021-12-30,08315,LK Breisgau-Hochschwarzwald,447,168.76394567839708
2021-12-30,08316,LK Emmendingen,252,151.02300104277788
2021-12-30,08317,LK Ortenaukreis,1034,239.03093069490038
2021-12-30,08325,LK Rottweil,358,255.4114407202888
2021-12-30,08326,LK Schwarzwald-Baar-Kreis,559,262.5991205982938
2021-12-30,08327,LK Tuttlingen,441,311.2604282830564
2021-12-30,08335,LK Konstanz,686,239.12770674437735
2021-12-30,08336,LK Lörrach,673,294.08937170624273
2021-12-30,08337,LK Waldshut,399,233.01038910983024
2021-12-30,08415,LK Reutlingen,586,203.82821385962288
2021-12-30,08416,LK Tübingen,516,225.8492325065326
2021-12-30,08417,LK Zollernalbkreis,503,264.92926441310004
2021-12-30,08421,SK Ulm,213,168.5059926426961
2021-12-30,08425,LK Alb-Donau-Kreis,305,153.88185909467015
2021-12-30,08426,LK Biberach,516,255.12978986402968
2021-12-30,08435,LK Bodenseekreis,553,253.78497574586623
2021-12-30,08436,LK Ravensburg,593,207.4238862771435
2021-12-30,08437,LK Sigmaringen,429,327.6159638324195
2021-12-30,09161,SK Ingolstadt,303,221.24539984812196
2021-12-30,09162,SK München,2714,182.36771621056818
2021-12-30,09163,SK Rosenheim,103,161.97260618641005
2021-12-30,09171,LK Altötting,261,233.75785910043524
2021-12-30,09172,LK Berchtesgadener Land,184,173.0510594674918
2021-12-30,09173,LK Bad Tölz-Wolfratshausen,223,173.93067731569587
2021-12-30,09174,LK Dachau,268,172.7728102013319
